placename,place_id;id_review,caption,timestamp,rati,rating,username,n_photo_user,url_user
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChZDSUhNMG9nS0VJQ0FnSUNFbDcyLWF3EAEaFllOYS1hcldTbUtJWktmUTVyNGgxa1E,,Hace 9 meses,2020-03-23 13:10:45.701666,5.0,Marian Garcia,0,0,https://www.google.com/maps/contrib/115406395352242714059?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;"ChdDSUhNMG9nS0VJQ0FnSUNFLTl6WjBBRRABGhZMQ2dOZVgtcGNNdDBDMGwtZUxTQkN3,""Es un excelente sitio para ir a pasear, con la pareja, con los niños, con amigos o simplemente a disfrutar de una hermosa puesta de sol. La mejor fortificación de Europa de este tipo y la mejor conservada."",Hace 9 meses,2020-03-23 13:10:45.702663,5.0,J. AlmeidA Photographer,0,0,https://www.google.com/maps/contrib/104278258526363119150?hl=es-ES"
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChZDSUhNMG9nS0VJQ0FnSUNFLU5mcWZREAEaFmgyT0t6QXRDU0tBS3YxQmt4RHpibXc,,Hace 9 meses,2020-03-23 13:10:45.703693,4.0,Aida Sanchez,7,0,https://www.google.com/maps/contrib/115075480165791078194?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChdDSUhNMG9nS0VJQ0FnSUQ0bDlLNnBBRRABGhZOd1pPUXNRZ3JnNG1KNkFER0J5Vi1n,,Hace 9 meses,2020-03-23 13:10:45.704688,5.0,maria isabel torrado martinez,4,0,https://www.google.com/maps/contrib/107998552361263560080?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChdDSUhNMG9nS0VJQ0FnSUM0alliSjFnRRABGhZXSFdpcUpydWVTVDBiSUlXbEdzYU13,,Hace 9 meses,2020-03-23 13:10:45.705685,4.0,antonio Rocha,25,0,https://www.google.com/maps/contrib/110683149369909975536?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChdDSUhNMG9nS0VJQ0FnSUM0bVpmcThnRRABGhZTeDN3a241REZ1T3ROdlg4YzhTaDhR,Fiesta de Los Palomos en Badajoz,Hace 9 meses,2020-03-23 13:10:45.706683,5.0,Raúl Garcia Higueras,0,0,https://www.google.com/maps/contrib/101626307772278469654?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChdDSUhNMG9nS0VJQ0FnSUM0eVlxSmhBRRABGhZaT3VDOFhsVkVPMi1LeVNTYUt1Y1h3,,Hace 9 meses,2020-03-23 13:10:45.707679,5.0,Soledad Caballero,1,0,https://www.google.com/maps/contrib/106129888121320826774?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChdDSUhNMG9nS0VJQ0FnSUM0aWFPZl9BRRABGhZTbEJJcDRGZFlnWTFpYzRlcmNzMkxR,,Hace 9 meses,2020-03-23 13:10:45.707679,5.0,Alberto Casado Casillas,0,0,https://www.google.com/maps/contrib/115344940502236498846?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChZDSUhNMG9nS0VJQ0FnSUM0aVlQTEFnEAEaFk1iOXY1Z2FZOXU5ZWhJUFc0ajRZZlE,,Hace 9 meses,2020-03-23 13:10:45.708676,5.0,Pradajoz Pradajoz,22,0,https://www.google.com/maps/contrib/114925228138988681538?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChdDSUhNMG9nS0VJQ0FnSUM0NUtLU3N3RRABGhZka2JIMUtpQ016UnBNVkhlUDJWb3JR,,Hace 9 meses,2020-03-23 13:10:45.709677,5.0,Angeles Luengo,0,0,https://www.google.com/maps/contrib/101494784463865045852?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChdDSUhNMG9nS0VJQ0FnSUM0b0xfbXpRRRABGhZuS0pCdFVQdGpHRXJtdGFPQlAxRGJn,,Hace 9 meses,2020-03-23 13:10:52.178061,5.0,María García Flores,3,0,https://www.google.com/maps/contrib/102291454586615201650?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChdDSUhNMG9nS0VJQ0FnSURZeDhtSm9nRRABGhZhYzN1dW80MFZzZVgzUTVLWW0wd2NB,,Hace 9 meses,2020-03-23 13:10:52.179058,5.0,Luis Delgado,0,0,https://www.google.com/maps/contrib/116207223560739048416?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChZDSUhNMG9nS0VJQ0FnSURZcmJPakJBEAEaFkt2M1hWblNaWmoxQ3pqSjh2WGhvMmc,,Hace 10 meses,2020-03-23 13:10:52.180056,5.0,Dayanna Alejandra,0,0,https://www.google.com/maps/contrib/111414521747295367763?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChdDSUhNMG9nS0VJQ0FnSURZZ2FMTGdnRRABGhZoaW1abFBTVnViQ0FtYllkQm9LOFZR,,Hace 10 meses,2020-03-23 13:10:52.181053,4.0,Antonio Dávalos,0,0,https://www.google.com/maps/contrib/105508876277098975146?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;"ChZDSUhNMG9nS0VJQ0FnSURZM3NTWVh3EAEaFmpFRl9lR3BqVHRzUzF2S1NaNFhQLXc,""El origen de la ciudad de Badajoz, con la Alcazaba más grande de Europa.   Y el punto más fresco de la ciudad."",Hace 10 meses,2020-03-23 13:10:52.182050,5.0,juanjo carretero,0,0,https://www.google.com/maps/contrib/105334665346708573559?hl=es-ES"
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChdDSUhNMG9nS0VJQ0FnSURZanRlYXlnRRABGhZMZmNxN0FfQXV1OUNRdERxVDlfNE1B,,Hace 10 meses,2020-03-23 13:10:52.183048,5.0,Samuel Torrado Rivera,5,0,https://www.google.com/maps/contrib/104086868737140194826?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChdDSUhNMG9nS0VJQ0FnSURZNXRURzNBRRABGhZ2dW81QVVBVHA1cWduT1hXWlNoQUhR,,Hace 10 meses,2020-03-23 13:10:52.184048,5.0,maria de los angeles parra cardoso,0,0,https://www.google.com/maps/contrib/106006324647968288565?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChdDSUhNMG9nS0VJQ0FnSURZd3BicHlBRRABGhZmZmhhVmtFOVMzNFQ3cm1KZUFtN3VB,,Hace 10 meses,2020-03-23 13:10:52.184048,5.0,Fc Bayern,5,0,https://www.google.com/maps/contrib/110253123686918835487?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChdDSUhNMG9nS0VJQ0FnSURZNUlTZm93RRABGhZRM0RNWndhOTJlRnhFekhrTll0R3JB,,Hace 10 meses,2020-03-23 13:10:52.185042,4.0,Alejandra M.P,0,0,https://www.google.com/maps/contrib/107479901032870048424?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChZDSUhNMG9nS0VJQ0FnSURZbUtMS05BEAEaFnJEUnl2eTNPS2dxZHFjYm5YUllaVFE,,Hace 10 meses,2020-03-23 13:10:52.186040,5.0,Jose Manuel Calzas Duran,1,0,https://www.google.com/maps/contrib/109786371512318226778?hl=es-ES
Parque de La Alcazaba,ChIJQQnH8DXkFg0R7MrfzzZ5eHU;ChdDSUhNMG9nS0VJQ0FnSUNZdDRmcGhRRRABGhZKWl9JOVVVeE9BTk5RTkZOQkoyZmFB,,Hace 10 meses,2020-03-23 13:10:58.666786,4.0,Patri Hernández Cantó,2,0,https://www.google.com/maps/contrib/106317428182140423762?hl=es-ES
